train_losses,valid_losses,mean_ap
1.7025866605771276,0.8911756308078765,0.05584804850026748
1.355283197459693,0.8911756308078765,0.05584804850026748
1.2372935621282801,0.9544240844299395,0.07574226107986332
1.1558291850683207,0.9544240844299395,0.07574226107986332
1.0558410654847439,0.6035073065956433,0.17622574099044544
0.9917545154260902,0.6035073065956433,0.17622574099044544
0.9187193335607075,0.5588284710745016,0.2015930287547997
0.8589460116739457,0.5588284710745016,0.2015930287547997
0.7938723623824234,0.44041903539995353,0.2093700476707345
0.7253374422112336,0.44041903539995353,0.2093700476707345
0.6609028106555342,0.5371810082842906,0.2168071259822661
0.5970452448747192,0.5371810082842906,0.2168071259822661
0.5480697959589843,0.5358809900457661,0.2280832594185787
0.49273362468498255,0.5358809900457661,0.2280832594185787
0.4555185360547442,0.5110808718154828,0.23857948774082782
0.4154154068575456,0.5110808718154828,0.23857948774082782
0.38652573789183337,0.6302939003879825,0.2452523328947998
0.3586694915778935,0.6302939003879825,0.2452523328947998
0.33682281651283397,0.46632174909549456,0.24285766024842614
0.314061962472848,0.46632174909549456,0.24285766024842614
0.3011884478099931,0.6005793727437655,0.2362342184940511
0.28209044805441336,0.6005793727437655,0.2362342184940511
0.27035992878775755,0.6129523104429245,0.2362113380242821
0.25616868056822567,0.6129523104429245,0.2362113380242821
0.2466430245844934,0.649063306465745,0.23401113106266808
0.23608567401981698,0.649063306465745,0.23401113106266808
0.2269196120574354,0.6493914134949446,0.236006729534895
0.21806044763383958,0.6493914134949446,0.236006729534895
0.2120798364962236,0.6514795140624047,0.24013746725750884
0.20411716438650798,0.6514795140624047,0.24013746725750884
0.1990004343070233,0.6623745480204623,0.23718657370190888
0.19289286085404456,0.6623745480204623,0.23718657370190888
0.18818267822229806,0.6739292527039846,0.23726766810356945
0.18310145942601733,0.6739292527039846,0.23726766810356945
0.17902143298863218,0.6869290592819453,0.2336285884269813
0.17402749225103226,0.6869290592819453,0.2336285884269813
0.17129851976015534,0.7464215796639522,0.23030857136248634
0.16698726718761744,0.7464215796639522,0.23030857136248634
0.16374429002619134,0.7196276411861181,0.234146135962306
0.16075013623966908,0.7196276411861181,0.234146135962306
0.15828582415751252,0.6967764788245161,0.23516877670969497
0.1553903284912499,0.6967764788245161,0.23516877670969497
