train_losses,valid_losses,mean_ap
1.8808842931802456,1.0770910116930803,0.0225492554658485
1.4618750007106707,1.0770910116930803,0.0225492554658485
1.2839935603050086,0.6924121401856344,0.11647296090418574
1.1505001339774865,0.6924121401856344,0.11647296090418574
1.068263868127878,0.5617101827363173,0.1435667450097061
0.9940159736917569,0.5617101827363173,0.1435667450097061
0.9517909336548586,0.4509622197213272,0.15343068329128487
0.8833893983409955,0.4509622197213272,0.15343068329128487
0.8196766782265443,0.5354579724421104,0.1646067940192098
0.7576165342560182,0.5354579724421104,0.1646067940192098
0.7090568768863494,0.395884299620986,0.17421247260773504
0.6618350194623837,0.395884299620986,0.17421247260773504
0.6223042546843107,0.4510991666515668,0.18340713940573075
0.5844532622167697,0.4510991666515668,0.18340713940573075
0.5559842003079561,0.49459616612891355,0.18492195054157828
0.5279228121901934,0.49459616612891355,0.18492195054157828
0.5016492851365071,0.4999533564945062,0.1961515630742005
0.4761590165874133,0.4999533564945062,0.1961515630742005
0.45883480316171277,0.5273615239262581,0.19730651279979863
0.4402310991229919,0.5273615239262581,0.19730651279979863
0.42477601104630874,0.5078260193616152,0.20337424665384896
0.4076105651087486,0.5078260193616152,0.20337424665384896
0.39576878602115007,0.5270062570124865,0.2003333186652471
0.3845651366103154,0.5270062570124865,0.2003333186652471
0.3751135422060123,0.5402842125246922,0.20218432101497602
0.3629683064440122,0.5402842125246922,0.20218432101497602
0.35555355170598396,0.5204704309652249,0.20296783712344799
0.34612983021025473,0.5204704309652249,0.20296783712344799
0.33904308060613964,0.5657939093013604,0.20292882473999102
0.3309539112047507,0.5657939093013604,0.20292882473999102
0.32510569377873955,0.5237216372688611,0.20142011689569655
0.31724733148629847,0.5237216372688611,0.20142011689569655
0.31363192418446906,0.561216368868947,0.20991037487264788
0.30810480007471946,0.561216368868947,0.20991037487264788
0.3038067833878673,0.5473217975546917,0.20015152654605886
0.29870175508638985,0.5473217975546917,0.20015152654605886
0.2943313773864737,0.5590275295823812,0.20269967678983153
0.2876705410818641,0.5590275295823812,0.20269967678983153
0.28564166671668106,0.5824183879693349,0.2045111060723128
0.2819436596563229,0.5824183879693349,0.2045111060723128
0.27981805893091055,0.585359282289942,0.2099446170638218
0.2765322009388071,0.585359282289942,0.2099446170638218
0.2745544439038405,0.5646556264509758,0.20497754576491026
0.2711986632014696,0.5646556264509758,0.20497754576491026
0.26861736255769547,0.5803218865742286,0.20940420664057827
0.26685501792683053,0.5803218865742286,0.20940420664057827
0.2636443599915275,0.5994499804029862,0.2078679191783127
0.2617287831954085,0.5994499804029862,0.2078679191783127
0.2599763514330754,0.5767455129027367,0.20644003289350193
0.25832344562961507,0.5767455129027367,0.20644003289350193
0.25583723350786247,0.5797771531268954,0.20730360413072446
0.256650901456865,0.5797771531268954,0.20730360413072446
0.25353046383422156,0.5824441018799941,0.20922606385332318
0.2524682201874944,0.5824441018799941,0.20922606385332318
0.2512899866900765,0.5712446936145424,0.2072449855174696
0.2493255123639336,0.5712446936145424,0.2072449855174696
0.2500233683591852,0.5846594858119886,0.20676003114538372
0.24766887791741352,0.5846594858119886,0.20676003114538372
0.24648459883263477,0.5891813697516918,0.207615421406821
0.24583100041804407,0.5891813697516918,0.207615421406821
