train_losses,valid_losses,mean_ap
1.8817904158567007,1.0280835764209428,0.05334178769925491
1.6933603489198363,1.0280835764209428,0.05334178769925491
1.5238095444555466,0.878766447554032,0.1086101364738201
1.4100750333271348,0.878766447554032,0.1086101364738201
1.3199709439560627,0.567933334261179,0.12696890468808467
1.2221633973674706,0.567933334261179,0.12696890468808467
1.1316246625859863,0.5457496463457744,0.14842110381922893
1.0548326212769517,0.5457496463457744,0.14842110381922893
0.9672261969069951,0.7002717177681624,0.1644296859178625
0.8899982205054794,0.7002717177681624,0.1644296859178625
0.8296599188980718,0.6899667061120272,0.17990275274062703
0.7684622154857677,0.6899667061120272,0.17990275274062703
0.7170480389649478,0.5527292139679193,0.18460991350859546
0.65647750237885,0.5527292139679193,0.18460991350859546
0.617440506335921,0.505048762443165,0.18719285486093398
0.5730119148126015,0.505048762443165,0.18719285486093398
0.5411289649728972,0.5459494029122094,0.18741439669780766
0.5059191935982269,0.5459494029122094,0.18741439669780766
0.4800262306709416,0.5018363462972144,0.19378339023812272
0.45244831738706964,0.5018363462972144,0.19378339023812272
0.43241534268017856,0.709801159063975,0.19321980989342244
0.41347156051689615,0.709801159063975,0.19321980989342244
0.39802010638925894,0.6226944952309131,0.19430912839873785
0.3804526107349934,0.6226944952309131,0.19430912839873785
0.36876772198682795,0.6158630307813485,0.19739126833622392
0.3536004124209285,0.6158630307813485,0.19739126833622392
0.3448422858169159,0.6367354627524813,0.19837841874921658
0.33313259740467543,0.6367354627524813,0.19837841874921658
0.323258178613077,0.713794171291093,0.19911776673100035
0.31159831039392605,0.713794171291093,0.19911776673100035
0.30650191876249244,0.6660274753794074,0.19929909554626438
0.29874205271928356,0.6660274753794074,0.19929909554626438
0.29295637482920517,0.7249590116788943,0.1963006327401101
0.2839700765836124,0.7249590116788943,0.1963006327401101
0.2798203025299769,0.68308639518482,0.19884016331530904
0.27368861705673714,0.68308639518482,0.19884016331530904
0.27204124758808085,0.6774010387857755,0.19684419716772478
0.26347923677128093,0.6774010387857755,0.19684419716772478
0.25927155467395024,0.6871423573990663,0.1985386417876463
0.2556235751387878,0.6871423573990663,0.1985386417876463
0.2507848101471049,0.6910981663664182,0.19330017736492686
0.2471420022050062,0.6910981663664182,0.19330017736492686
0.2446231969936679,0.6960423306251565,0.19227003066215456
0.2397194820187556,0.6960423306251565,0.19227003066215456
0.2374450917266166,0.7064335949222247,0.19528371258647445
0.23482741456693754,0.7064335949222247,0.19528371258647445
0.23290810670452908,0.6892066988150278,0.19432854263842642
0.22985092149331018,0.6892066988150278,0.19432854263842642
0.22819135411141012,0.6925617822905381,0.19274886423097695
0.2256253110889632,0.6925617822905381,0.19274886423097695
0.22391374552300056,0.7064632841423154,0.19210798987345298
0.2210464007077882,0.7064632841423154,0.19210798987345298
0.22051536899346572,0.7348988921940327,0.19242291523377186
0.2181360205805574,0.7348988921940327,0.19242291523377186
0.21643675425125716,0.7159026363790035,0.19045665616866608
0.21456955413943013,0.7159026363790035,0.19045665616866608
0.21379470421144595,0.718228671759367,0.19265004025694876
0.2121517774147483,0.718228671759367,0.19265004025694876
0.21073006689548493,0.7310578187480569,0.19090806132639876
0.20967345555277112,0.7310578187480569,0.19090806132639876
0.2092583945334459,0.7368648441657424,0.19106558586316896
0.2076688308859817,0.7368648441657424,0.19106558586316896
0.20710366361129742,0.7422099495977164,0.19067478374985172
0.20523262128341369,0.7422099495977164,0.19067478374985172
0.20621435661406184,0.7201059589708845,0.19009935193410313
0.20429384482469268,0.7201059589708845,0.19009935193410313
0.20339413496235814,0.7421053423285484,0.18975012934190671
0.20250915666469016,0.7421053423285484,0.18975012934190671
0.20206868552172985,0.7425834096670151,0.189617831184175
0.20124815030587623,0.7425834096670151,0.189617831184175
0.20071164069858452,0.726518275141716,0.18925667837354085
0.20059854920568446,0.726518275141716,0.18925667837354085
0.19979023984812486,0.7472373378574848,0.18989708899746854
0.19912284249260734,0.7472373378574848,0.18989708899746854
0.19909166085999458,0.7280131751870116,0.19016397243653707
0.19867571365768807,0.7280131751870116,0.19016397243653707
0.19779734807984473,0.7456083837101857,0.18827653482836013
0.19776321115652815,0.7456083837101857,0.18827653482836013
0.1976057033435119,0.7297294550488392,0.1912817705188748
0.1965522029755028,0.7297294550488392,0.1912817705188748
0.19626029719858287,0.7351126087233424,0.19060002134518733
0.19653045658666926,0.7351126087233424,0.19060002134518733
0.19651371832901182,0.7316442534898718,0.18973391421647445
0.19544962750962722,0.7316442534898718,0.18973391421647445
0.19445131729858425,0.7405282707537214,0.1918009926335798
0.19461821273972207,0.7405282707537214,0.1918009926335798
0.19471521088495278,0.7415036065777143,0.18920894093243812
0.19470669915183234,0.7415036065777143,0.18920894093243812
0.1939884081411247,0.7402938495725393,0.19085453114220524
0.1938697963899288,0.7402938495725393,0.19085453114220524
0.193704050537557,0.7372811361004908,0.18988433524567766
0.19398340783395374,0.7372811361004908,0.18988433524567766
0.19255654846962827,0.7385597867816687,0.18969115987469642
0.19251180235475587,0.7385597867816687,0.18969115987469642
0.19276542905538988,0.7404803445910414,0.18939846076029748
0.19268421683854495,0.7404803445910414,0.18939846076029748
0.19240653870824295,0.7440513248965144,0.18980330423188935
0.19248223578772292,0.7440513248965144,0.18980330423188935
0.1923070196653358,0.7436675978377462,0.1883357135247792
0.19210676483075637,0.7436675978377462,0.1883357135247792
